max_error_column
143
227
214
141
226
351
143
234
215
312
312
137
209
181
312
143
135
313
135
240
242
352
215
137
313
141
241
241
290
241
128
312
351
227
242
191
216
242
51
351
142
198
137
191
208
313
242
240
240
441
136
357
215
137
214
351
306
207
353
69
180
142
353
209
351
142
231
312
358
136
313
353
190
241
215
236
477
240
307
351
136
353
208
236
353
1
236
195
63
307
141
312
353
143
358
236
353
213
37
143
353
137
143
37
359
240
189
305
213
215
241
208
351
132
207
241
307
136
62
236
352
312
236
351
483
234
143
353
141
208
313
142
214
235
241
359
215
215
143
242
306
180
152
190
135
214
236
26
236
132
209
215
313
242
143
313
358
353
137
143
215
304
478
6
353
235
186
209
263
306
307
312
143
240
127
236
236
2
200
447
137
353
501
233
312
135
312
242
353
214
215
352
213
308
236
189
215
442
142
241
234
353
312
208
307
213
353
359
142
312
142
353
312
207
307
227
295
312
483
234
231
236
306
352
242
136
442
351
353
447
136
312
240
232
353
241
312
493
242
186
325
485
234
351
137
351
512
135
243
180
236
234
241
241
242
240
26
478
447
215
231
143
188
353
128
312
143
225
242
214
231
234
241
242
351
368
38
241
312
241
353
242
459
308
296
314
352
137
188
135
242
313
135
225
312
243
447
241
142
143
313
313
307
142
8
307
352
227
213
359
447
236
16
359
136
240
135
314
314
137
306
240
133
190
312
200
351
188
189
213
441
242
496
189
312
241
487
213
135
314
308
236
352
241
351
186
208
209
307
186
214
358
234
225
240
182
502
141
236
242
312
215
353
359
421
307
236
136
312
214
209
136
236
182
241
234
214
207
234
215
358
360
208
307
358
213
242
181
225
485
241
314
208
207
241
226
385
234
352
242
136
312
234
353
142
135
135
307
324
188
241
243
312
136
358
0
353
359
142
240
358
135
479
361
214
423
352
214
143
215
127
314
143
306
143
308
141
234
135
142
314
208
214
225
241
226
308
478
213
236
209
242
242
351
208
352
306
189
359
137
214
213
242
312
351
308
207
494
241
208
181
240
236
214
307
308
236
359
207
306
235
214
313
359
137
141
351
307
361
458
242
2
236
236
214
209
143
241
313
180
358
502
235
352
313
306
250
312
142
352
313
236
313
1
213
447
217
307
485
207
236
143
353
215
213
241
447
313
352
241
358
64
359
142
209
312
133
208
307
313
135
209
314
241
240
208
36
213
135
307
358
200
307
236
209
207
307
359
236
204
137
312
182
209
142
308
312
236
235
335
8
133
236
134
186
289
188
353
483
312
308
143
2
313
359
487
236
236
307
136
241
312
207
236
240
249
352
241
353
353
307
207
143
235
132
141
233
136
135
227
353
241
214
313
143
359
249
358
483
353
235
313
136
208
314
226
478
236
142
306
307
136
314
501
231
236
308
236
189
353
352
306
215
313
307
142
234
213
312
137
236
306
307
306
70
358
214
143
357
456
240
182
486
313
312
357
358
215
209
200
240
215
351
213
441
137
135
313
240
359
351
187
234
241
133
234
231
234
351
351
476
215
136
476
312
312
312
308
359
142
242
289
240
234
352
208
234
519
126
141
234
254
234
135
234
135
351
234
358
214
208
240
195
225
240
209
241
143
182
215
483
204
312
135
358
312
528
240
353
135
215
353
235
352
312
306
142
234
135
235
215
142
351
234
142
214
208
461
359
495
242
359
307
352
214
235
314
234
242
359
353
207
235
213
479
241
208
186
234
351
234
351
141
137
242
358
213
240
313
207
240
214
240
214
359
136
236
447
307
353
207
371
225
215
501
214
312
241
133
353
312
195
180
215
227
141
141
331
359
241
231
135
180
214
231
353
204
308
353
353
307
353
313
242
236
313
137
209
143
136
313
225
312
241
135
227
214
186
143
222
195
313
208
143
234
458
353
313
351
359
241
352
359
353
2
477
1
241
215
359
241
236
143
241
127
137
181
236
191
359
87
137
236
483
353
483
136
308
142
137
447
241
351
358
236
241
447
242
135
352
352
312
143
235
0
406
141
308
493
359
357
207
226
353
189
313
234
353
142
306
135
485
180
215
353
306
241
241
351
484
240
209
7
213
353
137
367
353
209
234
359
126
207
227
289
215
236
358
236
241
312
242
142
137
136
234
136
306
137
447
351
208
477
312
135
214
225
142
240
207
142
353
307
308
213
142
352
143
137
313
313
215
236
306
312
215
306
209
234
312
227
447
313
431
64
141
135
252
306
215
135
127
188
314
313
137
146
234
313
135
235
236
313
495
447
214
207
136
234
353
188
314
126
215
241
233
312
209
479
495
353
141
447
497
306
459
71
6
312
241
209
358
236
353
447
191
142
242
353
306
234
359
136
386
241
6
187
358
359
240
241
352
468
353
308
142
234
306
234
215
209
306
234
190
143
308
136
208
312
141
215
143
359
314
359
214
447
234
312
359
307
241
209
135
236
312
503
242
306
241
288
370
209
240
143
137
136
234
236
306
231
233
314
236
314
135
313
314
234
353
353
135
357
213
351
208
351
358
308
142
215
182
358
258
227
231
447
240
312
137
234
234
225
196
351
358
307
47
351
207
235
359
306
215
351
483
241
136
351
456
357
447
307
314
8
214
215
141
240
208
136
143
234
136
141
186
484
314
188
306
441
307
235
214
136
135
234
359
208
215
65
142
207
359
307
313
352
187
215
312
216
307
236
207
141
214
313
214
225
312
236
133
141
135
313
240
501
314
207
242
240
242
307
135
306
241
353
180
478
241
143
215
307
136
181
225
207
135
208
142
209
236
306
314
135
133
306
208
240
353
142
214
461
240
312
351
308
240
242
242
447
136
307
353
359
136
214
312
236
360
351
209
236
377
128
307
137
314
136
241
307
231
313
236
242
137
234
209
231
207
358
215
307
359
142
352
208
241
234
506
226
134
306
135
213
240
353
209
307
313
312
235
227
208
312
312
1
200
313
235
353
141
353
136
241
290
0
231
142
127
494
359
306
312
234
213
306
132
137
1
135
242
236
137
198
240
359
182
225
312
352
351
351
358
214
190
234
352
180
351
312
209
236
352
214
214
188
353
132
143
236
198
359
181
352
17
234
352
539
312
207
241
459
308
227
235
407
313
312
307
368
236
235
240
225
308
260
308
312
314
242
236
308
214
240
352
314
314
209
351
241
249
466
242
181
236
351
357
312
213
314
242
359
70
351
143
358
307
214
249
488
0
307
136
314
232
136
352
236
207
487
143
137
312
56
351
136
214
236
134
227
207
358
136
142
351
358
312
312
207
216
241
413
196
190
209
236
308
135
312
352
351
213
62
312
483
314
215
312
213
314
242
236
351
358
215
135
236
313
359
241
215
137
186
135
215
231
359
358
312
242
143
352
358
136
296
142
358
141
241
234
314
352
141
312
359
501
290
240
215
353
306
135
236
312
241
135
314
313
214
135
306
135
215
186
485
137
142
141
308
242
236
137
308
135
353
241
236
207
215
236
141
359
494
312
307
213
313
215
188
502
352
241
236
447
241
241
461
384
235
241
141
485
241
137
359
142
195
295
207
234
142
460
235
351
351
135
353
236
142
483
352
242
306
146
242
313
208
187
215
313
227
141
195
307
234
308
241
195
358
208
359
313
188
213
187
307
351
135
236
250
353
242
352
353
143
307
135
135
207
241
312
187
353
306
207
190
308
236
181
234
240
234
307
359
199
312
312
135
240
236
351
314
141
241
477
242
312
234
352
136
240
142
314
187
136
213
182
142
358
135
213
358
312
313
538
135
306
128
351
242
142
353
235
226
236
367
234
351
312
459
307
234
231
142
234
208
214
136
207
406
308
181
216
240
358
70
213
359
213
241
236
358
307
312
208
213
357
137
241
136
485
225
357
240
404
63
143
242
485
308
242
135
359
213
208
142
353
234
234
353
209
312
313
312
307
142
312
234
314
236
443
306
209
143
452
51
227
215
235
240
234
204
236
240
241
307
136
308
359
358
215
306
215
236
361
234
351
359
236
195
142
235
142
359
352
143
254
351
358
216
477
359
456
312
135
235
312
141
313
143
313
358
358
306
214
242
234
190
196
143
207
447
234
214
353
215
128
135
143
234
313
242
208
447
314
231
143
213
242
493
240
312
234
313
306
141
242
351
357
358
307
234
236
234
136
137
353
134
351
209
55
312
213
142
312
240
351
227
208
240
215
308
137
136
236
208
351
207
135
195
135
352
135
226
227
241
353
235
207
497
133
242
240
242
135
315
312
290
352
290
313
501
312
236
69
352
180
359
306
304
6
126
351
208
208
207
235
351
214
353
240
357
137
313
141
215
306
231
215
308
314
242
240
359
312
136
215
181
312
136
235
308
209
312
234
208
227
136
241
143
236
234
141
352
215
235
352
225
141
359
307
137
240
306
352
234
495
142
312
352
128
312
215
235
234
236
234
235
6
447
236
234
241
240
242
213
477
353
486
208
312
236
208
142
235
313
351
306
236
314
353
234
235
312
208
312
198
351
312
236
207
136
242
241
187
312
304
313
142
359
357
312
191
135
215
242
358
136
142
188
241
143
135
213
306
493
313
240
236
143
135
235
6
135
312
353
312
234
234
135
312
353
234
136
352
136
307
235
181
233
240
241
240
353
314
215
352
242
314
135
207
353
63
313
357
312
143
0
215
352
209
128
358
235
359
234
187
236
352
351
495
235
182
236
242
405
236
312
214
357
241
306
312
232
152
144
252
353
143
127
240
234
321
236
493
141
234
136
236
241
213
313
128
503
208
312
314
231
231
313
240
204
135
351
314
136
135
308
215
142
227
141
353
359
214
136
236
359
143
136
312
190
241
306
142
295
208
307
289
236
133
242
213
234
241
209
242
225
213
306
351
359
209
234
353
351
306
225
359
358
128
190
235
234
312
214
186
538
215
234
136
188
352
353
142
209
242
137
484
306
314
359
312
135
232
135
424
240
242
234
351
231
308
209
142
312
353
63
307
308
242
353
306
308
142
447
313
225
492
143
307
141
199
236
51
142
187
452
492
207
208
234
241
312
234
240
352
235
312
306
357
213
351
215
234
353
477
359
141
213
215
522
306
213
312
135
234
240
143
359
312
307
314
351
141
160
180
353
198
135
351
313
236
208
240
312
135
188
240
217
231
196
7
207
307
306
351
358
353
234
137
357
484
142
215
234
136
241
358
357
207
235
308
241
110
63
225
135
242
359
143
188
351
503
137
234
234
207
142
353
181
42
242
206
143
236
236
241
227
358
496
213
132
182
353
501
306
236
241
495
312
307
209
307
137
142
227
240
447
312
135
186
234
143
142
208
240
241
137
288
236
479
358
240
70
141
213
357
351
240
307
240
234
351
135
447
486
240
442
236
359
1
538
243
242
231
137
241
241
234
448
236
351
357
214
351
214
359
240
135
358
307
358
207
307
312
137
46
207
352
503
213
136
8
133
136
333
359
358
236
307
358
483
358
143
141
234
209
191
136
313
501
242
136
307
447
359
240
226
314
240
54
215
359
314
137
142
242
483
241
142
198
234
143
227
236
182
447
353
359
357
477
234
208
313
359
186
353
358
215
141
143
208
241
359
231
206
236
143
241
477
236
209
135
360
214
143
134
236
236
240
127
209
213
242
234
236
213
497
242
351
213
142
240
241
306
213
181
209
215
225
242
357
312
127
143
353
352
240
136
312
69
143
133
135
214
313
135
378
208
128
359
353
240
236
358
357
236
359
307
7
308
133
215
180
0
306
260
367
307
225
492
213
236
209
136
182
312
1
312
312
142
126
198
143
204
6
307
312
352
25
207
330
207
352
357
137
235
240
359
441
242
135
307
213
308
227
0
306
242
307
236
447
486
496
225
215
353
313
214
351
351
236
115
236
487
241
207
143
528
241
209
313
186
137
308
236
353
242
127
241
236
306
353
240
222
353
494
306
235
307
135
313
236
242
236
314
133
214
314
137
359
143
236
357
306
351
142
215
241
242
313
10
8
307
135
135
137
207
306
447
352
137
141
352
143
236
351
143
135
308
19
7
306
213
306
225
142
252
234
236
358
313
143
137
351
353
190
143
200
241
312
143
465
234
242
312
241
135
351
312
447
447
240
447
208
242
259
207
496
207
242
312
493
143
236
142
142
209
135
209
208
135
313
195
240
357
2
182
242
241
306
359
494
188
236
134
213
137
353
215
214
135
242
143
135
241
143
143
307
308
141
306
442
143
484
200
207
313
312
135
351
180
353
351
314
487
312
215
352
306
133
358
234
135
447
358
135
234
196
236
313
538
313
352
353
447
133
358
234
359
64
227
441
236
142
236
143
213
234
234
242
485
313
241
359
241
308
64
189
306
141
353
0
143
214
227
142
141
6
136
357
466
214
231
312
215
236
186
357
368
307
215
215
351
242
479
308
240
358
208
143
214
308
141
240
353
135
307
241
135
235
352
306
314
242
143
213
308
306
141
236
240
242
306
198
133
207
215
207
242
357
312
307
215
236
137
215
351
478
208
215
214
215
242
242
209
213
308
308
207
134
353
234
65
214
215
503
137
242
240
457
241
141
236
359
236
226
234
314
135
353
307
0
359
236
141
135
312
142
141
236
209
413
312
180
143
214
441
493
241
209
478
307
352
314
136
207
312
306
241
141
353
307
447
353
487
241
235
142
351
234
312
312
209
314
227
213
214
405
63
313
242
142
307
136
234
134
242
1
313
215
351
307
208
312
351
352
359
308
191
132
1
485
358
207
141
137
236
241
359
447
133
135
306
135
352
135
312
143
352
143
213
295
359
314
206
214
135
241
225
358
215
234
351
495
307
213
234
233
259
241
137
459
232
209
137
213
135
308
307
208
306
143
483
133
447
313
143
234
207
312
314
236
240
141
128
353
236
353
135
241
236
240
207
227
236
215
234
312
353
65
352
215
141
236
493
136
137
234
501
352
447
353
359
357
137
207
141
312
240
307
135
135
227
351
182
313
234
234
209
351
143
312
312
306
368
181
181
236
353
234
313
143
209
306
128
240
142
142
6
213
132
241
226
215
242
307
234
137
137
240
359
240
143
135
352
502
307
358
312
135
308
312
360
353
236
142
234
236
314
359
312
241
235
143
307
141
241
306
312
234
413
242
215
359
227
308
236
359
313
312
208
308
143
135
351
213
307
358
312
307
234
209
359
143
208
242
441
312
313
313
242
241
141
188
135
242
452
241
313
366
137
307
295
142
314
240
234
215
188
352
241
236
240
145
307
488
313
227
234
235
209
359
236
486
209
135
182
135
213
136
143
351
236
69
359
209
240
191
314
307
187
313
357
214
207
312
306
312
531
312
306
242
503
143
485
353
242
308
215
314
222
142
134
135
236
234
209
313
240
142
207
143
214
187
306
141
351
136
225
215
351
209
208
215
241
306
215
213
214
135
207
137
236
312
297
213
186
215
135
213
143
312
240
308
191
241
242
209
496
188
143
141
143
234
225
234
208
235
352
234
312
181
306
359
307
141
141
242
215
207
137
110
215
141
314
483
236
307
135
234
314
241
353
116
308
71
182
207
307
353
353
240
468
213
325
307
214
359
308
360
314
351
222
236
308
222
143
215
137
135
351
234
127
359
351
214
109
242
137
191
207
142
235
236
135
191
366
241
240
351
313
312
358
241
353
234
141
359
142
135
143
496
352
240
207
209
182
225
308
208
352
351
136
352
290
312
306
234
358
236
135
143
313
141
367
306
313
213
306
447
227
269
308
236
207
136
236
135
352
312
234
240
359
64
306
142
213
209
135
137
352
215
447
353
313
213
207
353
208
366
143
141
136
240
214
358
307
241
313
353
207
207
135
137
313
240
306
352
351
313
24
359
208
312
143
307
135
233
241
143
308
142
314
314
136
478
133
406
312
306
359
143
234
231
306
227
441
143
136
231
359
240
225
351
136
214
234
352
208
240
312
142
358
359
234
314
295
128
358
242
215
241
306
447
190
241
351
359
144
209
181
441
312
306
137
351
191
306
236
133
497
241
358
306
312
143
353
187
312
313
351
250
241
306
135
241
461
447
137
137
215
136
359
312
143
314
312
307
135
359
134
141
180
244
236
136
236
314
242
456
352
242
351
2
351
313
213
236
137
313
142
441
143
188
236
447
209
241
207
241
7
208
236
240
236
135
234
450
307
312
227
313
135
307
135
142
234
234
306
236
142
142
143
236
137
236
215
135
497
63
1
313
234
127
135
213
466
308
397
142
312
142
